YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed
2015,10,2,5,EV,6142,N27152,11618,10994,741,741.0,0.0,9.0,750.0,124.0,113.0,98.0,628,928.0,6.0,945,934.0,-11.0,0,0,,,,,,,2015-10-02,0,0
2015,9,3,4,WN,30,N380SW,HOU,DAL,1330,1329.0,-1.0,9.0,1338.0,55.0,54.0,41.0,239,1419.0,4.0,1425,1423.0,-2.0,0,0,,,,,,,2015-09-03,0,0
2015,9,20,7,DL,1818,N699DL,ATL,MCO,655,653.0,-2.0,13.0,706.0,76.0,78.0,56.0,404,802.0,9.0,811,811.0,0.0,0,0,,,,,,,2015-09-20,0,0
2015,9,23,3,MQ,3314,N838MQ,LGA,GSO,1500,1451.0,-9.0,21.0,1512.0,106.0,,,461,1744.0,6.0,1646,1750.0,,1,0,,,,,,,2015-09-23,0,0
2015,8,31,1,AA,2378,N581AA,DFW,ORD,2200,2154.0,-6.0,14.0,2208.0,151.0,134.0,113.0,802,1.0,7.0,31,8.0,-23.0,0,0,,,,,,,2015-08-31,0,0
2015,9,12,6,B6,1753,N203JB,FLL,SJU,1103,1103.0,0.0,17.0,1120.0,156.0,159.0,138.0,1046,1338.0,4.0,1339,1342.0,3.0,0,0,,,,,,,2015-09-12,0,0
2015,10,3,6,WN,4123,N297WN,12191,14679,1250,1245.0,-5.0,9.0,1254.0,200.0,191.0,179.0,1313,1353.0,3.0,1410,1356.0,-14.0,0,0,,,,,,,2015-10-03,0,0
2015,9,12,6,OO,5409,N472CA,ORD,EAU,1220,1210.0,-10.0,16.0,1226.0,76.0,71.0,51.0,268,1317.0,4.0,1336,1321.0,-15.0,0,0,,,,,,,2015-09-12,0,0
2015,9,2,3,DL,2605,N991DL,ATL,SDF,2050,2047.0,-3.0,23.0,2110.0,81.0,75.0,48.0,321,2158.0,4.0,2211,2202.0,-9.0,0,0,,,,,,,2015-09-02,0,0
2015,9,28,1,DL,1846,N947DN,DEN,MSP,1335,1329.0,-6.0,11.0,1340.0,110.0,109.0,90.0,680,1610.0,8.0,1625,1618.0,-7.0,0,0,,,,,,,2015-09-28,0,0
2015,9,9,3,OO,5227,N763SK,SAT,ORD,1718,1708.0,-10.0,8.0,1716.0,167.0,151.0,133.0,1041,1929.0,10.0,2005,1939.0,-26.0,0,0,,,,,,,2015-09-09,0,0
2015,10,8,4,WN,2852,N568WN,10821,12889,940,1001.0,21.0,11.0,1012.0,315.0,291.0,275.0,2106,1147.0,5.0,1155,1152.0,-3.0,0,0,,,,,,,2015-10-08,1,0
2015,9,18,5,F9,1162,N227FR,MCO,CLE,835,833.0,-2.0,41.0,914.0,145.0,168.0,119.0,895,1113.0,8.0,1100,1121.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,2015-09-18,0,1
2015,9,8,2,AS,310,N319AS,SEA,SFO,1710,1712.0,2.0,14.0,1726.0,130.0,122.0,101.0,679,1907.0,7.0,1920,1914.0,-6.0,0,0,,,,,,,2015-09-08,0,0
2015,10,9,5,UA,600,N470UA,12266,14747,1135,1142.0,7.0,14.0,1156.0,285.0,268.0,248.0,1874,1404.0,6.0,1420,1410.0,-10.0,0,0,,,,,,,2015-10-09,0,0
2015,9,27,7,EV,5042,N748EV,LGA,CHO,1930,1920.0,-10.0,24.0,1944.0,95.0,82.0,55.0,305,2039.0,3.0,2105,2042.0,-23.0,0,0,,,,,,,2015-09-27,0,0
2015,9,14,1,AA,783,N916US,ORD,PHL,1555,1648.0,53.0,17.0,1705.0,133.0,117.0,96.0,678,1941.0,4.0,1908,1945.0,37.0,0,0,,0.0,0.0,0.0,37.0,0.0,2015-09-14,1,1
2015,9,16,3,B6,2269,N834JB,BOS,FLL,1115,1119.0,4.0,11.0,1130.0,201.0,228.0,209.0,1237,1459.0,8.0,1436,1507.0,31.0,0,0,,27.0,0.0,4.0,0.0,0.0,2015-09-16,0,1
2015,10,2,5,UA,1034,N37427,11697,12266,1153,1145.0,-8.0,16.0,1201.0,162.0,153.0,131.0,966,1312.0,6.0,1335,1318.0,-17.0,0,0,,,,,,,2015-10-02,0,0
2015,9,4,5,WN,3062,N7737E,TPA,MEM,1600,1559.0,-1.0,7.0,1606.0,115.0,109.0,98.0,655,1644.0,4.0,1655,1648.0,-7.0,0,0,,,,,,,2015-09-04,0,0
2015,9,19,6,AA,493,N762US,PHX,OAK,945,1005.0,20.0,16.0,1021.0,118.0,110.0,90.0,646,1151.0,4.0,1143,1155.0,12.0,0,0,,,,,,,2015-09-19,1,0
2015,10,7,3,UA,2015,N844UA,12266,14869,918,919.0,1.0,17.0,936.0,193.0,183.0,151.0,1195,1107.0,15.0,1131,1122.0,-9.0,0,0,,,,,,,2015-10-07,0,0
2015,9,6,7,UA,446,N819UA,PIT,ORD,1415,1412.0,-3.0,12.0,1424.0,105.0,76.0,59.0,413,1423.0,5.0,1500,1428.0,-32.0,0,0,,,,,,,2015-09-06,0,0
2015,9,2,3,WN,3119,N8321D,MHT,MDW,550,546.0,-4.0,11.0,557.0,155.0,128.0,110.0,838,647.0,7.0,725,654.0,-31.0,0,0,,,,,,,2015-09-02,0,0
2015,9,25,5,AA,1449,N3FMAA,MCO,MIA,1630,1638.0,8.0,21.0,1659.0,65.0,73.0,45.0,192,1744.0,7.0,1735,1751.0,16.0,0,0,,8.0,0.0,3.0,5.0,0.0,2015-09-25,0,1
2015,9,20,7,NK,303,N632NK,MCO,FLL,2120,2113.0,-7.0,16.0,2129.0,59.0,67.0,44.0,177,2213.0,7.0,2219,2220.0,1.0,0,0,,,,,,,2015-09-20,0,0
2015,9,1,2,WN,2924,N966WN,BNA,MSY,1535,1533.0,-2.0,11.0,1544.0,90.0,82.0,68.0,471,1652.0,3.0,1705,1655.0,-10.0,0,0,,,,,,,2015-09-01,0,0
2015,10,4,7,WN,2713,N217JC,12892,13796,2205,2254.0,49.0,6.0,2300.0,70.0,68.0,53.0,337,2353.0,9.0,2315,2.0,47.0,0,0,,0.0,0.0,6.0,41.0,0.0,2015-10-04,1,1
2015,9,1,2,MQ,3616,N690MQ,DFW,SAV,2010,2004.0,-6.0,13.0,2017.0,155.0,133.0,116.0,925,2313.0,4.0,2345,2317.0,-28.0,0,0,,,,,,,2015-09-01,0,0
2015,9,23,3,DL,2424,N827DN,SEA,DTW,1345,1345.0,0.0,17.0,1402.0,252.0,240.0,217.0,1927,2039.0,6.0,2057,2045.0,-12.0,0,0,,,,,,,2015-09-23,0,0
2015,9,24,4,AA,1430,N3HVAA,DFW,BOS,1345,1425.0,40.0,13.0,1438.0,224.0,224.0,200.0,1562,1858.0,11.0,1829,1909.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0,2015-09-24,1,1
2015,9,17,4,OO,6250,N494CA,DEN,DSM,1400,1353.0,-7.0,16.0,1409.0,106.0,98.0,75.0,589,1624.0,7.0,1646,1631.0,-15.0,0,0,,,,,,,2015-09-17,0,0
2015,9,27,7,WN,1215,N274WN,DAL,CMH,1215,1221.0,6.0,9.0,1230.0,140.0,130.0,115.0,919,1525.0,6.0,1535,1531.0,-4.0,0,0,,,,,,,2015-09-27,0,0
2015,9,24,4,NK,171,N587NK,LGA,FLL,1530,1524.0,-6.0,46.0,1610.0,189.0,215.0,161.0,1076,1851.0,8.0,1839,1859.0,20.0,0,0,,20.0,0.0,0.0,0.0,0.0,2015-09-24,0,1
2015,10,2,5,DL,1801,N355NW,14570,14869,625,621.0,-4.0,13.0,634.0,87.0,80.0,62.0,422,836.0,5.0,852,841.0,-11.0,0,0,,,,,,,2015-10-02,0,0
2015,9,11,5,DL,1589,N519US,ATL,FLL,900,901.0,1.0,14.0,915.0,108.0,97.0,78.0,581,1033.0,5.0,1048,1038.0,-10.0,0,0,,,,,,,2015-09-11,0,0
2015,9,11,5,AA,1213,N4XPAA,DFW,SAT,815,811.0,-4.0,16.0,827.0,65.0,65.0,45.0,247,912.0,4.0,920,916.0,-4.0,0,0,,,,,,,2015-09-11,0,0
2015,9,23,3,WN,5079,N461WN,PHL,DAL,1350,1351.0,1.0,11.0,1402.0,220.0,183.0,168.0,1295,1550.0,4.0,1630,1554.0,-36.0,0,0,,,,,,,2015-09-23,0,0
2015,9,12,6,B6,51,N712JB,BOS,MCO,635,627.0,-8.0,18.0,645.0,187.0,183.0,161.0,1121,926.0,4.0,942,930.0,-12.0,0,0,,,,,,,2015-09-12,0,0
2015,10,10,6,DL,1378,N911DE,13931,10397,1759,2001.0,122.0,13.0,2014.0,115.0,89.0,70.0,516,2124.0,6.0,1954,2130.0,96.0,0,0,,0.0,0.0,94.0,2.0,0.0,2015-10-10,1,1
2015,9,10,4,DL,1340,N943DL,CHA,ATL,710,706.0,-4.0,9.0,715.0,50.0,43.0,28.0,106,743.0,6.0,800,749.0,-11.0,0,0,,,,,,,2015-09-10,0,0
2015,9,25,5,DL,1939,N919DE,PIT,ATL,1445,1442.0,-3.0,11.0,1453.0,107.0,98.0,79.0,526,1612.0,8.0,1632,1620.0,-12.0,0,0,,,,,,,2015-09-25,0,0
2015,9,9,3,DL,997,N932DL,ATL,JAX,730,728.0,-2.0,12.0,740.0,63.0,64.0,41.0,270,821.0,11.0,833,832.0,-1.0,0,0,,,,,,,2015-09-09,0,0
2015,9,28,1,WN,2105,N8320J,FLL,LAS,1305,1301.0,-4.0,17.0,1318.0,320.0,296.0,273.0,2173,1451.0,6.0,1525,1457.0,-28.0,0,0,,,,,,,2015-09-28,0,0
2015,9,2,3,WN,124,N396SW,BWI,SDF,825,837.0,12.0,24.0,901.0,105.0,104.0,76.0,495,1017.0,4.0,1010,1021.0,11.0,0,0,,,,,,,2015-09-02,0,0
2015,9,24,4,UA,1718,N37287,IAD,LAS,848,844.0,-4.0,11.0,855.0,309.0,274.0,255.0,2065,1010.0,8.0,1057,1018.0,-39.0,0,0,,,,,,,2015-09-24,0,0
2015,10,4,7,B6,939,N605JB,12478,10732,532,601.0,29.0,23.0,624.0,225.0,227.0,196.0,1576,940.0,8.0,917,948.0,31.0,0,0,,2.0,0.0,29.0,0.0,0.0,2015-10-04,1,1
2015,9,1,2,WN,6522,N254WN,PWM,BWI,910,901.0,-9.0,9.0,910.0,90.0,81.0,69.0,452,1019.0,3.0,1040,1022.0,-18.0,0,0,,,,,,,2015-09-01,0,0
2015,10,2,5,NK,215,N637NK,14100,11298,1159,1245.0,46.0,9.0,1254.0,211.0,191.0,173.0,1303,1447.0,9.0,1430,1456.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,2015-10-02,1,1
2015,9,8,2,UA,489,N838UA,DEN,MSN,1230,1229.0,-1.0,9.0,1238.0,130.0,107.0,95.0,826,1513.0,3.0,1540,1516.0,-24.0,0,0,,,,,,,2015-09-08,0,0
2015,9,14,1,WN,2433,N908WN,OKC,PHX,720,722.0,2.0,12.0,734.0,145.0,141.0,124.0,833,738.0,5.0,745,743.0,-2.0,0,0,,,,,,,2015-09-14,0,0
2015,10,5,1,WN,5084,N224WN,10721,11259,1350,1357.0,7.0,14.0,1411.0,260.0,227.0,208.0,1554,1639.0,5.0,1710,1644.0,-26.0,0,0,,,,,,,2015-10-05,0,0
2015,10,8,4,WN,2269,N456WN,13796,10140,1315,1315.0,0.0,10.0,1325.0,135.0,129.0,115.0,889,1620.0,4.0,1630,1624.0,-6.0,0,0,,,,,,,2015-10-08,0,0
2015,10,2,5,WN,399,N654SW,13244,12191,1925,2009.0,44.0,9.0,2018.0,100.0,80.0,68.0,484,2126.0,3.0,2105,2129.0,24.0,0,0,,0.0,0.0,2.0,22.0,0.0,2015-10-02,1,1
2015,10,3,6,UA,1604,N29717,11292,11423,1730,1719.0,-11.0,14.0,1733.0,108.0,91.0,71.0,589,1944.0,6.0,2018,1950.0,-28.0,0,0,,,,,,,2015-10-03,0,0
2015,9,24,4,HA,156,N493HA,HNL,OGG,653,645.0,-8.0,10.0,655.0,38.0,38.0,22.0,100,717.0,6.0,731,723.0,-8.0,0,0,,,,,,,2015-09-24,0,0
2015,9,4,5,OO,6191,N983CA,DEN,BFL,1110,1128.0,18.0,13.0,1141.0,150.0,150.0,133.0,845,1254.0,4.0,1240,1258.0,18.0,0,0,,0.0,0.0,18.0,0.0,0.0,2015-09-04,1,1
2015,9,1,2,AA,2164,N959UW,LGA,DCA,1700,1658.0,-2.0,13.0,1711.0,90.0,65.0,44.0,214,1755.0,8.0,1830,1803.0,-27.0,0,0,,,,,,,2015-09-01,0,0
2015,10,3,6,DL,1908,N192DN,12892,12478,615,608.0,-7.0,23.0,631.0,325.0,325.0,295.0,2475,1426.0,7.0,1440,1433.0,-7.0,0,0,,,,,,,2015-10-03,0,0
2015,9,17,4,UA,1408,N15710,DCA,IAH,546,543.0,-3.0,9.0,552.0,196.0,171.0,155.0,1208,727.0,7.0,802,734.0,-28.0,0,0,,,,,,,2015-09-17,0,0
2015,10,7,3,EV,5019,N872AS,10397,13277,1000,959.0,-1.0,14.0,1013.0,59.0,49.0,33.0,147,946.0,2.0,959,948.0,-11.0,0,0,,,,,,,2015-10-07,0,0
2015,9,12,6,WN,757,N7719A,MHT,TPA,700,716.0,16.0,9.0,725.0,200.0,188.0,174.0,1204,1019.0,5.0,1020,1024.0,4.0,0,0,,,,,,,2015-09-12,1,0
2015,9,28,1,EV,5565,N842AS,ATL,OAJ,1610,1617.0,7.0,23.0,1640.0,85.0,86.0,60.0,399,1740.0,3.0,1735,1743.0,8.0,0,0,,,,,,,2015-09-28,0,0
2015,10,7,3,AS,455,N618AS,12892,14747,800,747.0,-13.0,20.0,807.0,170.0,173.0,140.0,954,1027.0,13.0,1050,1040.0,-10.0,0,0,,,,,,,2015-10-07,0,0
2015,9,3,4,B6,640,N183JB,CLE,BOS,1857,1846.0,-11.0,10.0,1856.0,103.0,98.0,84.0,563,2020.0,4.0,2040,2024.0,-16.0,0,0,,,,,,,2015-09-03,0,0
2015,10,10,6,OO,4722,N187PQ,13796,12892,1007,1004.0,-3.0,20.0,1024.0,87.0,86.0,56.0,337,1120.0,10.0,1134,1130.0,-4.0,0,0,,,,,,,2015-10-10,0,0
2015,9,14,1,MQ,3443,N695MQ,DFW,GRK,1345,1339.0,-6.0,14.0,1353.0,51.0,42.0,25.0,134,1418.0,3.0,1436,1421.0,-15.0,0,0,,,,,,,2015-09-14,0,0
2015,9,25,5,EV,4706,N12922,ORD,CMH,1557,1556.0,-1.0,29.0,1625.0,80.0,82.0,49.0,296,1814.0,4.0,1817,1818.0,1.0,0,0,,,,,,,2015-09-25,0,0
2015,10,10,6,AA,200,N5EKAA,12478,13303,755,751.0,-4.0,16.0,807.0,188.0,168.0,146.0,1089,1033.0,6.0,1103,1039.0,-24.0,0,0,,,,,,,2015-10-10,0,0
2015,9,4,5,DL,476,N156DL,LAX,JFK,725,721.0,-4.0,11.0,732.0,335.0,313.0,295.0,2475,1527.0,7.0,1600,1534.0,-26.0,0,0,,,,,,,2015-09-04,0,0
2015,9,9,3,MQ,3340,N522MQ,DFW,XNA,2010,2010.0,0.0,16.0,2026.0,73.0,67.0,46.0,280,2112.0,5.0,2123,2117.0,-6.0,0,0,,,,,,,2015-09-09,0,0
2015,9,8,2,WN,2043,N281WN,MCI,MDW,1955,2116.0,81.0,6.0,2122.0,85.0,77.0,55.0,405,2217.0,16.0,2120,2233.0,73.0,0,0,,0.0,0.0,0.0,73.0,0.0,2015-09-08,1,1
2015,9,23,3,WN,843,N8648A,BWI,DAL,1200,1158.0,-2.0,12.0,1210.0,195.0,170.0,152.0,1209,1342.0,6.0,1415,1348.0,-27.0,0,0,,,,,,,2015-09-23,0,0
2015,10,4,7,AA,1948,N956UW,14100,14307,2050,2049.0,-1.0,51.0,2140.0,68.0,97.0,40.0,237,2220.0,6.0,2158,2226.0,28.0,0,0,,28.0,0.0,0.0,0.0,0.0,2015-10-04,0,1
2015,9,23,3,DL,2255,N963DL,SDF,ATL,1930,1925.0,-5.0,9.0,1934.0,95.0,71.0,53.0,321,2027.0,9.0,2105,2036.0,-29.0,0,0,,,,,,,2015-09-23,0,0
2015,10,6,2,WN,2875,N215WN,13232,11292,600,558.0,-2.0,11.0,609.0,155.0,147.0,129.0,895,718.0,7.0,735,725.0,-10.0,0,0,,,,,,,2015-10-06,0,0
2015,10,6,2,WN,186,N236WN,14107,10693,1840,1836.0,-4.0,7.0,1843.0,195.0,180.0,167.0,1449,2330.0,6.0,2355,2336.0,-19.0,0,0,,,,,,,2015-10-06,0,0
2015,9,14,1,DL,1236,N905DE,ATL,PNS,1725,1721.0,-4.0,13.0,1734.0,72.0,62.0,45.0,271,1719.0,4.0,1737,1723.0,-14.0,0,0,,,,,,,2015-09-14,0,0
2015,10,3,6,DL,2097,N618DL,10397,11066,2210,2205.0,-5.0,12.0,2217.0,94.0,81.0,65.0,447,2322.0,4.0,2344,2326.0,-18.0,0,0,,,,,,,2015-10-03,0,0
2015,9,5,6,WN,967,N437WN,BWI,AUS,735,730.0,-5.0,11.0,741.0,210.0,186.0,169.0,1342,930.0,6.0,1005,936.0,-29.0,0,0,,,,,,,2015-09-05,0,0
2015,10,9,5,DL,2316,N682DA,11433,12889,832,832.0,0.0,12.0,844.0,269.0,244.0,224.0,1749,928.0,8.0,1001,936.0,-25.0,0,0,,,,,,,2015-10-09,0,0
2015,9,11,5,UA,444,N434UA,LAX,SFO,1325,1320.0,-5.0,21.0,1341.0,86.0,78.0,48.0,337,1429.0,9.0,1451,1438.0,-13.0,0,0,,,,,,,2015-09-11,0,0
2015,10,10,6,WN,4498,N255WN,10721,11066,1740,1736.0,-4.0,11.0,1747.0,135.0,109.0,92.0,640,1919.0,6.0,1955,1925.0,-30.0,0,0,,,,,,,2015-10-10,0,0
2015,9,11,5,WN,496,N618WN,RNO,LAS,1725,1739.0,14.0,7.0,1746.0,75.0,68.0,56.0,345,1842.0,5.0,1840,1847.0,7.0,0,0,,,,,,,2015-09-11,0,0
2015,9,21,1,DL,1593,N331NW,MSP,SFO,1530,1526.0,-4.0,12.0,1538.0,245.0,231.0,214.0,1589,1712.0,5.0,1735,1717.0,-18.0,0,0,,,,,,,2015-09-21,0,0
2015,9,15,2,UA,1950,N33264,SFO,CLE,1300,1256.0,-4.0,16.0,1312.0,284.0,265.0,243.0,2161,2015.0,6.0,2044,2021.0,-23.0,0,0,,,,,,,2015-09-15,0,0
2015,9,24,4,EV,4435,N13988,IAH,LBB,845,844.0,-1.0,16.0,900.0,95.0,99.0,76.0,458,1016.0,7.0,1020,1023.0,3.0,0,0,,,,,,,2015-09-24,0,0
2015,9,4,5,UA,611,N412UA,SAN,SFO,1531,1531.0,0.0,17.0,1548.0,89.0,88.0,68.0,447,1656.0,3.0,1700,1659.0,-1.0,0,0,,,,,,,2015-09-04,0,0
2015,9,28,1,UA,1092,N37466,LAX,LAS,840,843.0,3.0,21.0,904.0,78.0,71.0,44.0,236,948.0,6.0,958,954.0,-4.0,0,0,,,,,,,2015-09-28,0,0
2015,10,7,3,WN,895,N730SW,12391,13204,1835,1829.0,-6.0,8.0,1837.0,165.0,149.0,133.0,971,2050.0,8.0,2120,2058.0,-22.0,0,0,,,,,,,2015-10-07,0,0
2015,9,24,4,B6,1916,N298JB,BUF,BOS,1920,1909.0,-11.0,9.0,1918.0,77.0,78.0,59.0,395,2017.0,10.0,2037,2027.0,-10.0,0,0,,,,,,,2015-09-24,0,0
2015,9,8,2,AA,1097,N022AA,IAH,MIA,800,757.0,-3.0,10.0,807.0,153.0,141.0,123.0,964,1110.0,8.0,1133,1118.0,-15.0,0,0,,,,,,,2015-09-08,0,0
2015,9,17,4,F9,909,N951FR,TTN,DTW,1351,1412.0,21.0,16.0,1428.0,105.0,98.0,72.0,464,1540.0,10.0,1536,1550.0,14.0,0,0,,,,,,,2015-09-17,1,0
2015,9,30,3,WN,147,N441WN,LAS,SAT,1315,1402.0,47.0,14.0,1416.0,155.0,145.0,127.0,1069,1823.0,4.0,1750,1827.0,37.0,0,0,,0.0,0.0,37.0,0.0,0.0,2015-09-30,1,1
2015,9,14,1,AA,2215,N438AA,DTW,DFW,740,734.0,-6.0,19.0,753.0,182.0,165.0,134.0,986,907.0,12.0,942,919.0,-23.0,0,0,,,,,,,2015-09-14,0,0
2015,9,13,7,DL,1062,N968DL,ATL,BDL,2200,2159.0,-1.0,17.0,2216.0,145.0,131.0,109.0,859,5.0,5.0,25,10.0,-15.0,0,0,,,,,,,2015-09-13,0,0
2015,10,1,4,AA,449,N663AW,10721,11057,940,935.0,-5.0,17.0,952.0,142.0,148.0,125.0,728,1157.0,6.0,1202,1203.0,1.0,0,0,,,,,,,2015-10-01,0,0
2015,9,4,5,DL,2852,N324NB,SLC,MSY,2000,1957.0,-3.0,15.0,2012.0,201.0,188.0,166.0,1428,2358.0,7.0,21,5.0,-16.0,0,0,,,,,,,2015-09-04,0,0
2015,9,5,6,EV,4925,N851AS,GNV,ATL,700,655.0,-5.0,8.0,703.0,77.0,70.0,57.0,300,800.0,5.0,817,805.0,-12.0,0,0,,,,,,,2015-09-05,0,0
2015,10,7,3,UA,682,N816UA,13930,12953,1200,1157.0,-3.0,14.0,1211.0,134.0,119.0,102.0,733,1453.0,3.0,1514,1456.0,-18.0,0,0,,,,,,,2015-10-07,0,0
2015,10,10,6,UA,1483,N75432,14771,13930,600,556.0,-4.0,20.0,616.0,258.0,242.0,218.0,1846,1154.0,4.0,1218,1158.0,-20.0,0,0,,,,,,,2015-10-10,0,0
2015,10,2,5,DL,1461,N929AT,13930,11433,908,901.0,-7.0,12.0,913.0,75.0,72.0,52.0,235,1105.0,8.0,1123,1113.0,-10.0,0,0,,,,,,,2015-10-02,0,0
2015,9,7,1,UA,1463,N81449,CLE,ORD,1036,1040.0,4.0,9.0,1049.0,91.0,68.0,52.0,315,1041.0,7.0,1107,1048.0,-19.0,0,0,,,,,,,2015-09-07,0,0
2015,9,6,7,AA,1864,N738US,RDU,CLT,1440,1431.0,-9.0,22.0,1453.0,60.0,68.0,34.0,130,1527.0,12.0,1540,1539.0,-1.0,0,0,,,,,,,2015-09-06,0,0
2015,10,10,6,AA,150,N567AA,11298,11540,845,840.0,-5.0,11.0,851.0,102.0,89.0,74.0,551,905.0,4.0,927,909.0,-18.0,0,0,,,,,,,2015-10-10,0,0
2015,9,14,1,WN,593,N422WN,BOS,BWI,1320,1318.0,-2.0,30.0,1348.0,90.0,92.0,57.0,369,1445.0,5.0,1450,1450.0,0.0,0,0,,,,,,,2015-09-14,0,0
2015,10,5,1,OO,5222,N963SW,14108,13930,515,505.0,-10.0,50.0,555.0,52.0,83.0,27.0,130,622.0,6.0,607,628.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,2015-10-05,0,1
2015,9,13,7,AA,2184,N3MFAA,SAN,ORD,1715,1712.0,-3.0,13.0,1725.0,239.0,231.0,210.0,1723,2255.0,8.0,2314,2303.0,-11.0,0,0,,,,,,,2015-09-13,0,0
2015,9,21,1,AA,418,N563UW,PDX,PHL,1350,1350.0,0.0,10.0,1400.0,304.0,290.0,269.0,2406,2129.0,11.0,2154,2140.0,-14.0,0,0,,,,,,,2015-09-21,0,0
2015,9,7,1,OO,3496,N219AG,SEA,FAT,900,854.0,-6.0,13.0,907.0,124.0,111.0,94.0,748,1041.0,4.0,1104,1045.0,-19.0,0,0,,,,,,,2015-09-07,0,0
2015,9,30,3,WN,3137,N641SW,MKE,LGA,1135,1142.0,7.0,16.0,1158.0,125.0,130.0,109.0,738,1447.0,5.0,1440,1452.0,12.0,0,0,,,,,,,2015-09-30,0,0
2015,9,17,4,EV,4151,N14180,DSM,EWR,600,554.0,-6.0,10.0,604.0,155.0,156.0,135.0,1017,919.0,11.0,935,930.0,-5.0,0,0,,,,,,,2015-09-17,0,0
2015,9,12,6,OO,2946,N477CA,ABQ,PHX,1225,1219.0,-6.0,19.0,1238.0,83.0,78.0,55.0,328,1233.0,4.0,1248,1237.0,-11.0,0,0,,,,,,,2015-09-12,0,0
2015,10,5,1,WN,145,N7701B,14893,14057,1430,1429.0,-1.0,9.0,1438.0,85.0,85.0,73.0,479,1551.0,3.0,1555,1554.0,-1.0,0,0,,,,,,,2015-10-05,0,0
2015,9,13,7,OO,2981,N821AS,PSP,PHX,655,645.0,-10.0,13.0,658.0,72.0,68.0,47.0,261,745.0,8.0,807,753.0,-14.0,0,0,,,,,,,2015-09-13,0,0
2015,9,7,1,HA,20,N582HA,OGG,HNL,1025,1025.0,0.0,29.0,1054.0,45.0,70.0,29.0,100,1123.0,12.0,1110,1135.0,25.0,0,0,,25.0,0.0,0.0,0.0,0.0,2015-09-07,0,1
2015,9,20,7,UA,1780,N18223,SJC,DEN,1419,1413.0,-6.0,13.0,1426.0,151.0,146.0,126.0,948,1732.0,7.0,1750,1739.0,-11.0,0,0,,,,,,,2015-09-20,0,0
2015,10,8,4,WN,27,N364SW,10693,13198,850,845.0,-5.0,7.0,852.0,95.0,90.0,79.0,491,1011.0,4.0,1025,1015.0,-10.0,0,0,,,,,,,2015-10-08,0,0
2015,9,29,2,AA,1482,N434AA,DFW,LAS,1345,1339.0,-6.0,14.0,1353.0,179.0,168.0,146.0,1055,1419.0,8.0,1444,1427.0,-17.0,0,0,,,,,,,2015-09-29,0,0
2015,9,29,2,WN,1621,N7708E,SNA,SJC,2105,2121.0,16.0,9.0,2130.0,70.0,69.0,56.0,342,2226.0,4.0,2215,2230.0,15.0,0,0,,0.0,0.0,0.0,15.0,0.0,2015-09-29,1,0
2015,9,27,7,AA,1965,N566UW,LAX,CLT,40,36.0,-4.0,14.0,50.0,289.0,280.0,258.0,2125,808.0,8.0,829,816.0,-13.0,0,0,,,,,,,2015-09-27,0,0
2015,9,20,7,OO,6248,N133SY,SFO,MCI,1130,1125.0,-5.0,35.0,1200.0,220.0,233.0,192.0,1499,1712.0,6.0,1710,1718.0,8.0,0,0,,,,,,,2015-09-20,0,0
2015,10,9,5,B6,578,N517JB,14771,11697,1420,1437.0,17.0,27.0,1504.0,327.0,327.0,296.0,2584,2300.0,4.0,2247,2304.0,17.0,0,0,,0.0,0.0,7.0,10.0,0.0,2015-10-09,1,1
2015,9,1,2,B6,497,N640JB,BOS,SEA,2056,2102.0,6.0,14.0,2116.0,357.0,345.0,326.0,2496,2342.0,5.0,2353,2347.0,-6.0,0,0,,,,,,,2015-09-01,0,0
2015,9,15,2,WN,281,N7752B,MCO,CMH,1000,1032.0,32.0,9.0,1041.0,130.0,110.0,98.0,802,1219.0,3.0,1210,1222.0,12.0,0,0,,,,,,,2015-09-15,1,0
2015,10,3,6,WN,3612,N8318F,13232,12953,2025,2023.0,-2.0,9.0,2032.0,120.0,114.0,98.0,725,2310.0,7.0,2325,2317.0,-8.0,0,0,,,,,,,2015-10-03,0,0
2015,9,26,6,UA,1719,N87527,IAH,PHL,1900,1858.0,-2.0,11.0,1909.0,230.0,182.0,162.0,1325,2251.0,9.0,2350,2300.0,-50.0,0,0,,,,,,,2015-09-26,0,0
2015,9,26,6,OO,6486,N768SK,SMF,DEN,1315,1318.0,3.0,19.0,1337.0,136.0,150.0,123.0,909,1640.0,8.0,1631,1648.0,17.0,0,0,,14.0,0.0,3.0,0.0,0.0,2015-09-26,0,1
