YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,date,flight_depart_delayed,flight_arrive_delayed,Delay_Total,flight_total_delay,AIR_SYSTEM_DELAY_pct,SECURITY_DELAY_pct,AIRLINE_DELAY_pct,LATE_AIRCRAFT_DELAY_pct,WEATHER_DELAY_pct
2015,12,16,3,OO,5606,N743SK,BRO,IAH,515,512.0,-3.0,11.0,523.0,80.0,66.0,47.0,308,610.0,8.0,635,618.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,WN,1437,N731SA,SAN,PHX,1820,1841.0,21.0,9.0,1850.0,70.0,58.0,46.0,304,2036.0,3.0,2030,2039.0,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,27,7,WN,931,N648SW,MDW,CMH,1430,1437.0,7.0,13.0,1450.0,65.0,66.0,45.0,283,1635.0,8.0,1635,1643.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,DL,676,N6713Y,STT,JFK,1435,1433.0,-2.0,17.0,1450.0,259.0,231.0,206.0,1623,1716.0,8.0,1754,1724.0,-30.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,24,2,AA,743,N199UW,PHL,ORD,1620,1617.0,-3.0,17.0,1634.0,155.0,134.0,105.0,678,1719.0,12.0,1755,1731.0,-24.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,27,5,EV,4192,N12166,IAH,MAF,1128,1207.0,39.0,9.0,1216.0,95.0,84.0,70.0,429,1326.0,5.0,1303,1331.0,28.0,0,0,,23.0,0.0,0.0,5.0,0.0,2015-11-27,1,1,28.0,1,82.14,0.0,0.0,17.86,0.0
2015,12,22,2,EV,5307,N857AS,OAJ,ATL,1349,1349.0,0.0,27.0,1416.0,96.0,115.0,80.0,399,1536.0,8.0,1525,1544.0,19.0,0,0,,19.0,0.0,0.0,0.0,0.0,2015-12-22,0,1,19.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,14,1,AA,1191,N469AA,BNA,DFW,1424,1423.0,-1.0,10.0,1433.0,131.0,113.0,98.0,631,1611.0,5.0,1635,1616.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,9,3,EV,5361,N186PQ,DTW,GRR,1750,1753.0,3.0,16.0,1809.0,57.0,46.0,27.0,120,1836.0,3.0,1847,1839.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-09,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,DL,1073,N616DL,MSP,PDX,1120,1119.0,-1.0,16.0,1135.0,227.0,205.0,185.0,1426,1240.0,4.0,1307,1244.0,-23.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,MQ,3063,N504MQ,OMA,ORD,931,921.0,-10.0,15.0,936.0,100.0,94.0,70.0,416,1046.0,9.0,1111,1055.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,30,3,MQ,3424,N836MQ,ORD,CWA,1221,1303.0,42.0,24.0,1327.0,69.0,66.0,39.0,213,1406.0,3.0,1330,1409.0,39.0,0,0,,0.0,0.0,0.0,38.0,1.0,2015-12-30,1,1,39.0,1,0.0,0.0,0.0,97.44,2.56
2015,12,25,5,UA,365,N497UA,DEN,CLE,1538,1553.0,15.0,27.0,1620.0,169.0,158.0,127.0,1201,2027.0,4.0,2027,2031.0,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,WN,2705,N480WN,TPA,PIT,655,649.0,-6.0,14.0,703.0,135.0,135.0,116.0,873,859.0,5.0,910,904.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,OO,2960,N868CA,FLG,PHX,1800,1752.0,-8.0,30.0,1822.0,57.0,67.0,31.0,119,1853.0,6.0,1857,1859.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,EV,5056,N722EV,BTV,DTW,1645,1702.0,17.0,16.0,1718.0,131.0,128.0,106.0,537,1904.0,6.0,1856,1910.0,14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,6,7,VX,170,N837VA,LAX,EWR,2340,2340.0,0.0,16.0,2356.0,310.0,307.0,287.0,2454,743.0,4.0,750,747.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,UA,1247,N820UA,DCA,IAH,1524,1521.0,-3.0,27.0,1548.0,215.0,226.0,179.0,1208,1747.0,20.0,1759,1807.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,2,3,AA,1899,N972UY,EWR,CLT,1315,1312.0,-3.0,13.0,1325.0,114.0,118.0,95.0,529,1500.0,10.0,1509,1510.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,29,7,AA,1799,N162UW,EWR,CLT,1500,1500.0,0.0,16.0,1516.0,116.0,114.0,86.0,529,1642.0,12.0,1656,1654.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,4,5,UA,452,N842UA,DEN,BZN,1223,1225.0,2.0,9.0,1234.0,107.0,85.0,73.0,524,1347.0,3.0,1410,1350.0,-20.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,NK,252,N532NK,ATL,CLE,910,911.0,1.0,13.0,924.0,106.0,98.0,72.0,554,1036.0,13.0,1056,1049.0,-7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,WN,1071,N415WN,HOU,PHX,555,557.0,2.0,10.0,607.0,175.0,154.0,139.0,1020,726.0,5.0,750,731.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,EV,4531,N12135,IAH,TYR,907,856.0,-11.0,10.0,906.0,61.0,48.0,31.0,163,937.0,7.0,1008,944.0,-24.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,EV,4145,N12540,IAH,LRD,2115,2149.0,34.0,15.0,2204.0,75.0,70.0,52.0,301,2256.0,3.0,2230,2259.0,29.0,0,0,,0.0,0.0,0.0,29.0,0.0,2015-11-20,1,1,29.0,1,0.0,0.0,0.0,100.0,0.0
2015,11,20,5,UA,497,N568UA,EWR,SFO,800,800.0,0.0,18.0,818.0,383.0,385.0,358.0,2565,1116.0,9.0,1123,1125.0,2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,18,5,OO,4649,N452SW,SLC,BZN,1545,1541.0,-4.0,19.0,1600.0,88.0,82.0,57.0,347,1657.0,6.0,1713,1703.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-18,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,8,2,OO,4568,N8884E,BZN,SLC,1305,1305.0,0.0,20.0,1325.0,81.0,76.0,51.0,347,1416.0,5.0,1426,1421.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-08,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,10,4,DL,2055,N919AT,DAL,ATL,1550,1547.0,-3.0,13.0,1600.0,122.0,112.0,92.0,721,1832.0,7.0,1852,1839.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-10,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,28,1,DL,1570,N967DL,ATL,STL,1005,1007.0,2.0,18.0,1025.0,105.0,98.0,74.0,484,1039.0,6.0,1050,1045.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,EV,6104,N27152,IAH,ISN,1035,1027.0,-8.0,15.0,1042.0,220.0,212.0,189.0,1330,1351.0,8.0,1415,1359.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,2,3,AA,170,N3EEAA,LAX,LAS,1230,1224.0,-6.0,15.0,1239.0,74.0,64.0,41.0,236,1320.0,8.0,1344,1328.0,-16.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,6,7,DL,2565,N682DA,LAS,SLC,1102,1102.0,0.0,13.0,1115.0,78.0,66.0,49.0,368,1304.0,4.0,1320,1308.0,-12.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,WN,1445,N551WN,SNA,STL,925,920.0,-5.0,10.0,930.0,205.0,185.0,172.0,1569,1422.0,3.0,1450,1425.0,-25.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,WN,1669,N705SW,JAX,BWI,1900,1902.0,2.0,9.0,1911.0,115.0,111.0,97.0,663,2048.0,5.0,2055,2053.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,4,5,DL,1298,N751AT,LAX,KOA,1730,1724.0,-6.0,15.0,1739.0,349.0,350.0,331.0,2504,2110.0,4.0,2119,2114.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-04,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,DL,2506,N895AT,ATL,ECP,1354,1351.0,-3.0,20.0,1411.0,67.0,66.0,43.0,240,1354.0,3.0,1401,1357.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-19,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,3,4,VX,761,N525VA,LGA,DAL,700,650.0,-10.0,16.0,706.0,245.0,221.0,200.0,1381,926.0,5.0,1005,931.0,-34.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,B6,457,N265JB,BOS,IAD,922,913.0,-9.0,24.0,937.0,104.0,105.0,77.0,413,1054.0,4.0,1106,1058.0,-8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,WN,2882,N214WN,MSY,MDW,705,708.0,3.0,3.0,711.0,135.0,113.0,104.0,825,855.0,6.0,920,901.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,27,5,DL,2015,N373NW,ATL,IAD,1915,1914.0,-1.0,11.0,1925.0,108.0,91.0,77.0,534,2042.0,3.0,2103,2045.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-27,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,EV,4978,N712EV,RIC,LGA,727,744.0,17.0,26.0,810.0,78.0,74.0,43.0,292,853.0,5.0,845,858.0,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-29,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,17,4,F9,718,N219FR,DEN,DCA,1130,1130.0,0.0,52.0,1222.0,200.0,226.0,167.0,1476,1709.0,7.0,1650,1716.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,2015-12-17,0,1,26.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,15,2,WN,2193,N8671D,BWI,PVD,2220,2226.0,6.0,16.0,2242.0,70.0,70.0,46.0,327,2328.0,8.0,2330,2336.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,11,5,MQ,3082,N505MQ,OMA,ORD,555,549.0,-6.0,14.0,603.0,100.0,100.0,57.0,416,700.0,29.0,735,729.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-11,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,26,4,WN,4023,N441WN,OAK,BUR,655,652.0,-3.0,12.0,704.0,65.0,64.0,49.0,325,753.0,3.0,800,756.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-26,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,WN,783,N737JW,PIT,TPA,1610,1610.0,0.0,9.0,1619.0,140.0,135.0,121.0,873,1820.0,5.0,1830,1825.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,WN,840,N375SW,OAK,AUS,1030,1030.0,0.0,8.0,1038.0,205.0,188.0,176.0,1497,1534.0,4.0,1555,1538.0,-17.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,5,6,WN,3763,N7822A,TPA,STL,1345,1342.0,-3.0,7.0,1349.0,145.0,142.0,119.0,869,1448.0,16.0,1510,1504.0,-6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-05,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,21,6,AA,2195,N570AA,DFW,TUS,1200,1156.0,-4.0,13.0,1209.0,149.0,134.0,116.0,813,1305.0,5.0,1329,1310.0,-19.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-21,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,21,1,WN,2637,N648SW,ROC,BWI,1755,1851.0,56.0,8.0,1859.0,75.0,61.0,48.0,277,1947.0,5.0,1910,1952.0,42.0,0,0,,0.0,0.0,3.0,39.0,0.0,2015-12-21,1,1,42.0,1,0.0,0.0,7.14,92.86,0.0
2015,12,27,7,WN,1819,N216WR,HOU,LGA,1135,1304.0,89.0,8.0,1312.0,195.0,181.0,167.0,1428,1659.0,6.0,1550,1705.0,75.0,0,0,,0.0,0.0,75.0,0.0,0.0,2015-12-27,1,1,75.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,28,1,F9,1271,N206FR,ORD,LAX,2100,2211.0,71.0,23.0,2234.0,280.0,264.0,232.0,1744,26.0,9.0,2340,35.0,55.0,0,0,,0.0,0.0,0.0,0.0,55.0,2015-12-28,1,1,55.0,1,0.0,0.0,0.0,0.0,100.0
2015,12,31,4,AA,551,N170US,PHX,DFW,1600,1624.0,24.0,10.0,1634.0,139.0,123.0,108.0,868,1922.0,5.0,1919,1927.0,8.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-31,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,20,7,B6,561,N625JB,LGA,PBI,1945,2006.0,21.0,15.0,2021.0,180.0,160.0,143.0,1035,2244.0,2.0,2245,2246.0,1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-20,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,7,1,WN,6,N450WN,HOU,DAL,730,726.0,-4.0,10.0,736.0,60.0,64.0,43.0,239,819.0,11.0,830,830.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-07,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,26,6,AA,2228,N4XLAA,DFW,SMF,905,938.0,33.0,13.0,951.0,234.0,205.0,189.0,1431,1100.0,3.0,1059,1103.0,4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-26,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,25,5,UA,246,N87513,ORD,TPA,1749,1809.0,20.0,14.0,1823.0,165.0,151.0,134.0,1012,2137.0,3.0,2134,2140.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,B6,2602,N292JB,JFK,BUF,840,835.0,-5.0,36.0,911.0,87.0,95.0,58.0,301,1009.0,1.0,1007,1010.0,3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,EV,4257,N14568,IAH,LBB,1743,1742.0,-1.0,15.0,1757.0,102.0,90.0,71.0,458,1908.0,4.0,1925,1912.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,23,3,EV,5411,N176PQ,ATL,AGS,1600,1759.0,119.0,20.0,1819.0,52.0,51.0,26.0,143,1845.0,5.0,1652,1850.0,118.0,0,0,,0.0,0.0,118.0,0.0,0.0,2015-12-23,1,1,118.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,17,4,F9,1180,N941FR,LAX,MCO,2050,2104.0,14.0,16.0,2120.0,285.0,270.0,247.0,2218,427.0,7.0,435,434.0,-1.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-17,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,22,7,DL,2543,N905DA,PHL,ATL,615,615.0,0.0,9.0,624.0,135.0,122.0,109.0,666,813.0,4.0,830,817.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,DL,1440,N847DN,MSP,SLC,1120,1118.0,-2.0,27.0,1145.0,165.0,185.0,152.0,991,1317.0,6.0,1305,1323.0,18.0,0,0,,18.0,0.0,0.0,0.0,0.0,2015-12-22,0,1,18.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,2,3,EV,4909,N176PQ,OMA,MSP,1725,1742.0,17.0,26.0,1808.0,73.0,86.0,55.0,282,1903.0,5.0,1838,1908.0,30.0,0,0,,13.0,0.0,17.0,0.0,0.0,2015-12-02,1,1,30.0,1,43.33,0.0,56.67,0.0,0.0
2015,12,19,6,OO,3484,N219AG,BOI,SAN,855,853.0,-2.0,16.0,909.0,133.0,161.0,130.0,749,1019.0,15.0,1008,1034.0,26.0,0,0,,26.0,0.0,0.0,0.0,0.0,2015-12-19,0,1,26.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,25,5,F9,734,N922FR,DEN,CVG,1935,2008.0,33.0,36.0,2044.0,155.0,164.0,120.0,1069,44.0,8.0,10,52.0,42.0,0,0,,42.0,0.0,0.0,0.0,0.0,2015-12-25,1,1,42.0,1,100.0,0.0,0.0,0.0,0.0
2015,12,16,3,UA,1839,N838UA,ORD,OMA,1225,1228.0,3.0,20.0,1248.0,96.0,89.0,66.0,416,1354.0,3.0,1401,1357.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-16,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,13,7,AA,2547,N3JCAA,ORD,MSP,1210,1213.0,3.0,11.0,1224.0,95.0,77.0,56.0,334,1320.0,10.0,1345,1330.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-13,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,24,2,EV,5582,N861AS,ATL,CRW,950,944.0,-6.0,12.0,956.0,80.0,75.0,61.0,363,1057.0,2.0,1110,1059.0,-11.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,2,3,F9,527,N932FR,CLE,DEN,530,530.0,0.0,8.0,538.0,223.0,185.0,152.0,1201,610.0,25.0,713,635.0,-38.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-02,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,15,2,DL,2573,N925AT,MDW,ATL,1356,1413.0,17.0,13.0,1426.0,114.0,97.0,79.0,591,1645.0,5.0,1650,1650.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-15,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,6,7,DL,980,N663DN,ATL,BOS,1509,1507.0,-2.0,13.0,1520.0,151.0,138.0,119.0,946,1719.0,6.0,1740,1725.0,-15.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-06,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,DL,1102,N943DL,ATL,SAV,1755,1754.0,-1.0,21.0,1815.0,65.0,62.0,37.0,214,1852.0,4.0,1900,1856.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,22,2,OO,5392,N962SW,SFO,ONT,800,801.0,1.0,20.0,821.0,85.0,82.0,56.0,363,917.0,6.0,925,923.0,-2.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-22,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,24,2,WN,1459,N7710A,OAK,SEA,1625,1634.0,9.0,7.0,1641.0,120.0,108.0,94.0,672,1815.0,7.0,1825,1822.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-24,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,29,2,DL,1238,N926DL,CLT,ATL,810,812.0,2.0,21.0,833.0,85.0,70.0,45.0,226,918.0,4.0,935,922.0,-13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-29,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,OO,4699,N463SW,MSP,RAP,1120,1118.0,-2.0,25.0,1143.0,110.0,112.0,81.0,489,1204.0,6.0,1210,1210.0,0.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,25,3,B6,995,N339JB,HPN,MCO,1435,1454.0,19.0,17.0,1511.0,165.0,159.0,131.0,972,1722.0,11.0,1720,1733.0,13.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-25,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,25,5,F9,575,N948FR,DEN,SLC,1828,1842.0,14.0,33.0,1915.0,102.0,102.0,61.0,391,2016.0,8.0,2010,2024.0,14.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-25,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,31,4,B6,1904,N638JB,SJU,JFK,1948,1950.0,2.0,21.0,2011.0,240.0,247.0,217.0,1598,2248.0,9.0,2248,2257.0,9.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-31,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,20,5,EV,5916,N16561,CAE,ORD,1734,1743.0,9.0,13.0,1756.0,128.0,125.0,102.0,666,1838.0,10.0,1842,1848.0,6.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,1,2,DL,1404,N706TW,LAX,SLC,530,528.0,-2.0,11.0,539.0,118.0,102.0,87.0,590,806.0,4.0,828,810.0,-18.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-01,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,30,3,DL,1520,N936DL,IAD,ATL,600,557.0,-3.0,11.0,608.0,116.0,114.0,93.0,534,741.0,10.0,756,751.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-30,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,14,1,DL,2122,N826DN,ATL,BOS,845,844.0,-1.0,17.0,901.0,147.0,138.0,110.0,946,1051.0,11.0,1112,1102.0,-10.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-14,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,19,6,NK,728,N642NK,TPA,ORD,1435,1533.0,58.0,8.0,1541.0,172.0,154.0,140.0,1012,1701.0,6.0,1627,1707.0,40.0,0,0,,0.0,0.0,40.0,0.0,0.0,2015-12-19,1,1,40.0,1,0.0,0.0,100.0,0.0,0.0
2015,12,28,1,WN,1771,N432WN,MSY,HOU,700,700.0,0.0,9.0,709.0,75.0,70.0,53.0,302,802.0,8.0,815,810.0,-5.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-28,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,11,23,1,UA,1930,N77525,EWR,LAS,1029,1019.0,-10.0,10.0,1029.0,352.0,329.0,311.0,2227,1240.0,8.0,1321,1248.0,-33.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-11-23,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,3,4,OO,6401,N135SY,EUG,SFO,600,554.0,-6.0,10.0,604.0,95.0,97.0,82.0,451,726.0,5.0,735,731.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-03,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,28,1,EV,5123,N852AS,ATL,MGM,1715,1758.0,43.0,18.0,1816.0,55.0,60.0,38.0,147,1754.0,4.0,1710,1758.0,48.0,0,0,,5.0,0.0,5.0,38.0,0.0,2015-12-28,1,1,48.0,1,10.42,0.0,10.42,79.17,0.0
2015,12,12,6,UA,1855,N38473,PDX,SFO,700,720.0,20.0,12.0,732.0,113.0,90.0,72.0,550,844.0,6.0,853,850.0,-3.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-12,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,15,2,AS,828,N558AS,KOA,PDX,1245,1240.0,-5.0,10.0,1250.0,339.0,340.0,326.0,2607,2016.0,4.0,2024,2020.0,-4.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-15,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2015,12,20,7,AA,413,N754UW,DTW,PHX,1055,1053.0,-2.0,26.0,1119.0,268.0,277.0,245.0,1671,1324.0,6.0,1323,1330.0,7.0,0,0,,0.0,0.0,0.0,0.0,0.0,2015-12-20,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
